Volatility 3 Framework 2.7.0

Offset	Name	Size
0x1fd8ef80	\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_5.82.7600.16385_none_ebf82fc36c758ad5	128
0x1fd8f228	\Windows\winsxs\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.6161_none_50934f2ebcb7eb57	128
0x1fd8f590	\Windows\winsxs\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.6161_none_50934f2ebcb7eb57	128
0x1fd8f7a8	\Program Files\AVAST Software\Avast\1033\uiLangRes.dll	128
0x1fd8f930	\Windows\winsxs\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.6161_none_50934f2ebcb7eb57	128
0x1fd8fab8	\Windows\winsxs\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.6161_none_50934f2ebcb7eb57	128
0x1fd8fc98	\Program Files\AVAST Software\Avast\defs\13011200\spmdb.dat	128
0x1fd8fdf0	\Windows\winsxs\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.6161_none_50934f2ebcb7eb57	128
0x1fd90e58	\Endpoint	128
0x1fd91468	\Program Files\AVAST Software\Avast\aswJsFlt.dll	128
0x1fd919a0	\Windows\winsxs\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.6161_none_50934f2ebcb7eb57	128
0x1fd929a0	\Windows	128
0x1fd98cb8	\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_5.82.7600.16385_none_ebf82fc36c758ad5	128
0x1fd9ab28	\Windows\System32\en-US\cmd.exe.mui	128
0x1fda46d8	\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7600.16385_none_421189da2b7fabfc	128
0x1fda4cf8	\Program Files\LibreOffice 3.6\program\localedata_en.dll	128
0x1fda6ab8	\Users\John Doe\AppData\Local\Microsoft\Windows\Temporary Internet Files\Low\SuggestedSites.dat	128
0x1fda8d58	\Endpoint	128
0x1fda97a8	\Program Files\LibreOffice 3.6\program\fwelo.dll	128
0x1fdac650	\Users\John Doe\AppData\Roaming\Microsoft\Windows\IETldCache\Low\index.dat	128
0x1fdac878	\Windows\System32\en-US\KernelBase.dll.mui	128
0x1fdb1038	\Users\John Doe\AppData\Local\Microsoft\Windows\Temporary Internet Files\Content.IE5\index.dat	128
0x1fdb11d8	\Windows\winsxs\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.6161_none_50934f2ebcb7eb57	128
0x1fdb13b8	\Windows\winsxs\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.6161_none_50934f2ebcb7eb57	128
0x1fdb15d0	\Users\John Doe\AppData\Local\Microsoft\Windows\Explorer\thumbcache_1024.db	128
0x1fdb1848	\Users\John Doe\AppData\Local\Microsoft\Windows\Explorer\thumbcache_sr.db	128
0x1fdb1a30	\Program Files\AVAST Software\Avast\CommonRes.dll	128
0x1fdb1f80	\Users\John Doe\AppData\Roaming\Microsoft\Windows\Themes\TranscodedWallpaper.jpg	128
0x1fdb2038	\Endpoint	128
0x1fdb2330	\Users\JOHNDO~1\AppData\Local\Temp\lu4mq7.tmp\lu4mqb.tmp	128
0x1fdb23e8	\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7600.16385_none_421189da2b7fabfc	128
0x1fdb2978	\Windows\System32\wwapi.dll	128
0x1fdb2a70	\Windows\System32\certprop.dll	128
0x1fdb2b68	\Windows\System32\pautoenr.dll	128
0x1fdb7db8	\Windows\Fonts\ariali.ttf	128
0x1fdb9180	\Endpoint	128
0x1fdba5c8	\Users\JOHNDO~1\AppData\Local\Temp\~DF881A8849DF6AFCA7.TMP	128
0x1fdba938	\Windows\winsxs\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.6161_none_50934f2ebcb7eb57	128
0x1fdbadf8	\Windows\winsxs\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.6161_none_50934f2ebcb7eb57	128
0x1fdbaf80	\Windows\winsxs\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.6161_none_50934f2ebcb7eb57	128
0x1fdbb038	\Users\John Doe\AppData\Local\Microsoft\Windows\Explorer\thumbcache_256.db	128
0x1fdbb170	\Windows\System32\msxml3r.dll	128
0x1fdbb358	\Windows\System32\en-US\odbcint.dll.mui	128
0x1fdbb578	\Program Files\LibreOffice 3.6\program\resource\svten-US.res	128
0x1fdbb790	\Users\John Doe\AppData\Local\Microsoft\Windows\History\History.IE5\MSHist012013011220130113\index.dat	128
0x1fdbba00	\Users\John Doe\AppData\Local\Microsoft\Windows\Explorer\thumbcache_32.db	128
0x1fdbbc48	\Users\John Doe\AppData\Local\Microsoft\Windows\Explorer\thumbcache_96.db	128
0x1fdbbe28	\Users\John Doe\AppData\Roaming\Microsoft\Sticky Notes\StickyNotes.snt	128
0x1fdbcd38	\Users\John Doe\AppData\Local\Microsoft\Windows\Temporary Internet Files\Low\Content.IE5\IQNJ6DHS\TheSerifOffice-TT7_[1].eot	128
0x1fdbd2b8	\Windows\System32\msidle.dll	128
0x1fdbd4d8	\Users\John Doe\AppData\Local\Microsoft\Windows\Explorer\thumbcache_idx.db	128
0x1fdbd6c0	\snx_sdesktop_pipe	128
0x1fdbd960	\snx_sdesktop_pipe	128
0x1fdbdae8	\snx_sdesktop_pipe	128
0x1fdbdd88	\Windows\System32\en-US\KernelBase.dll.mui	128
0x1fdbdf10	\Windows\winsxs\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.6161_none_50934f2ebcb7eb57	128
0x1fdbe3e8	\Windows\winsxs\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.6161_none_50934f2ebcb7eb57	128
0x1fdbe720	\Windows\winsxs\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.6161_none_50934f2ebcb7eb57	128
0x1fdbec70	\Windows\System32\mssrch.dll	128
0x1fdbf0d8	\Windows\winsxs\x86_microsoft.windows.gdiplus_6595b64144ccf1df_1.1.7600.16385_none_72fc7cbf861225ca	128
0x1fdbf3e8	\$Directory	128
0x1fdbf550	\Users\John Doe\Documents\Procedure Winpmemdump.odt	128
0x1fdbf7f0	\Windows\System32\en-US\wmploc.DLL.mui	128
0x1fdbfcd8	\Windows\System32\en-US\MFC42u.dll.mui	128
0x1fdbff10	\Windows\System32\odbcint.dll	128
0x1fdc0530	\Windows\System32\odbc32.dll	128
0x1fdc28e8	\$Directory	128
0x1fdc4038	\ProgramData\Microsoft\Windows\Start Menu\Programs\Accessories\System Tools\dfrgui.lnk	128
0x1fdc8238	\ProgramData\Microsoft\Search\Data\Applications\Windows\MSS.log	128
0x1fdc82f0	\Program Files\AVAST Software\Avast\defs\13011200\aspColl.dll	128
0x1fdc9038	\ProgramData\Microsoft\Windows\Start Menu\Programs\Games\GameExplorer.lnk	128
0x1fdc9f80	\ProgramData\Microsoft\Windows\Start Menu\Programs\Accessories\Tablet PC\TabTip.lnk	128
0x1fdca668	\Windows\winsxs\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.6161_none_50934f2ebcb7eb57	128
0x1fdcb338	\Windows\winsxs\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.6161_none_50934f2ebcb7eb57	128
0x1fdcb5e0	\Windows\System32\NlsData0009.dll	128
0x1fdcb7f8	\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7600.16385_none_421189da2b7fabfc	128
0x1fdcb980	\Windows\System32\rundll32.exe	128
0x1fdcbb08	\Windows\System32\WPDShServiceObj.dll	128
0x1fdcc9e0	\Program Files\Common Files\microsoft shared\ink\InkObj.dll	128
0x1fdcd038	\Windows\System32\mapi32.dll	128
0x1fdce250	\Users\John Doe\AppData\Roaming\Microsoft\Internet Explorer\Quick Launch\iexplore.exe	128
0x1fdd09e8	ﳰꌺsers\John Doe\AppData\Local\Microsoft\Windows\Temporary Internet Files\Low\Content.IE5\5OVMNIRD\main[1].js	128
0x1fdd2178	\Program Files\LibreOffice 3.6\program\deploymentmisclo.dll	128
0x1fdd2230	\Program Files\LibreOffice 3.6\URE\bin\store3.dll	128
0x1fdd2c78	\Program Files\LibreOffice 3.6\program\icuuc49.dll	128
0x1fdd2d30	\Program Files\LibreOffice 3.6\program\vcllo.dll	128
0x1fdd4c98	\Program Files\AVAST Software\Avast\AhAScr.dll	128
0x1fdd9370	\Users\John Doe\AppData\Local\Microsoft\Internet Explorer\Recovery\Active\{2F55D46F-5CD9-11E2-BEEA-000C29D02D2D}.dat	128
0x1fddb838	\Windows\Fonts\StaticCache.dat	128
0x1fddf8b8	\MsFteWds	128
0x1fde3f80	\Windows\System32\xpsrchvw.exe	128
0x1fde4ad0	\$ConvertToNonresident	128
0x1fde7d68	\SystemRoot\System32\Config\TxR\{6cced300-6e01-11de-8bed-001e0bcd1824}.TxR	128
0x1fde8990	\$Directory	128
0x1fde8ec8	\Users\John Doe\AppData\Local\Microsoft\Windows\History\History.IE5\index.dat	128
0x1fdf37b8	\Windows\System32\iepeers.dll	128
0x1fdf3a50	 鐇풀螖rs\John Doe\AppData\Local\Microsoft\Windows\Temporary Internet Files\Low\Content.IE5\813BBCSN\A39C333CAD6E4QHCAOOL28DCA35TJY3CA1TAXGSCAE3W9P2CAJ241HRCAGTY5N5CA7XYE5XCAGT9YYNCALWL0WZCA5HLH8ICA3DTLHNCAU28MU8CAK46RYPCA57PHC0CARAOAXUCASK33DRCA7P6ND1.gif	128
0x1fdf6ca0	\Users\John Doe\Favorites\Links	128
0x1fdff998	\Program Files\LibreOffice 3.6\program\svllo.dll	128
0x1fdffa50	\Program Files\LibreOffice 3.6\program\libdb47.dll	128
0x1ff1c558	\ProgramData\Microsoft\Search\Data\Applications\Windows\Windows.edb	128
0x1ff1c828	\Windows\winsxs\x86_microsoft.vc80.crt_1fc8b3b9a1e18e3b_8.0.50727.4927_none_d08a205e442db5b5	128
0x1ff1c9c0	\ProgramData\Microsoft\Windows\Start Menu\Programs\Accessories\displayswitch.lnk	128
0x1ff1d508	\$Directory	128
0x1ff1d940	\Windows\System32\en-US\win32k.sys.mui	128
0x1ff1dc10	\$Directory	128
0x1ff21038	\Windows\Fonts\msmincho.ttc	128
0x1ff26b88	\Windows\System32\wbem\Repository\MAPPING3.MAP	128
0x1ff26f20	\Windows\System32\sxssrv.dll	128
0x1ff2bca8	\Windows\System32\DisplaySwitch.exe	128
0x1ff2d5a8	\Windows\System32\wbem\WmiDcPrv.dll	128
0x1ff2db90	\Program Files\VMware\VMware Tools\icudt38l.dat	128
0x1ff2dcc8	\Windows\Fonts\vgasys.fon	128
0x1ffa9d58	\Windows	128
0x1ffaa220	\ProtectedPrefix\LocalService	128
0x1ffaa2d8	\ProtectedPrefix\Administrators	128
0x1ffaa390	\ProtectedPrefix\Administrators	128
0x1ffaac50	\ProtectedPrefix	128
0x1ffaad08	\ProtectedPrefix	128
